driverId,driverRef,year,mean_L0_pos,mean_L0_adj,mean_L1_pos,mean_d,mean_d_adj,mean_DNF_GL,mean_d_DNF,mean_pit_GL,mean_d_pit,mean_pit_DNF_GL,mean_d_pit_DNF,mean_DNF_GL_C,mean_pit_GL_C,mean_d_pit_C,mean_d_DNF_C,mean_d_pit_DNF_C,var_L0_pos,var_L0_adj,var_L1_pos,var_d,var_d_adj,var_DNF_GL,var_d_DNF,var_pit_GL,var_d_pit,var_pit_DNF_GL,var_d_pit_DNF,var_DNF_GL_C,var_pit_GL_C,var_d_pit_C,var_d_DNF_C,var_d_pit_DNF_C,std_L0_pos,std_L0_adj,std_L1_pos,std_d,std_d_adj,std_DNF_GL,std_d_DNF,std_pit_GL,std_d_pit,std_pit_DNF_GL,std_d_pit_DNF,std_DNF_GL_C,std_pit_GL_C,std_d_pit_C,std_d_DNF_C,std_d_pit_DNF_C,median_L0_pos,median_L0_adj,median_L1_pos,median_d,median_d_adj,median_DNF_GL,median_d_DNF,median_pit_GL,median_d_pit,median_pit_DNF_GL,median_d_pit_DNF,median_DNF_GL_C,median_pit_GL_C,median_d_pit_C,median_d_DNF_C,median_d_pit_DNF_C,mad_L0_pos,mad_L0_adj,mad_L1_pos,mad_d,mad_d_adj,mad_DNF_GL,mad_d_DNF,mad_pit_GL,mad_d_pit,mad_pit_DNF_GL,mad_d_pit_DNF,mad_DNF_GL_C,mad_pit_GL_C,mad_d_pit_C,mad_d_DNF_C,mad_d_pit_DNF_C,sum_L0_pos,sum_L0_adj,sum_L1_pos,sum_d,sum_d_adj,sum_DNF_GL,sum_d_DNF,sum_pit_GL,sum_d_pit,sum_pit_DNF_GL,sum_d_pit_DNF,sum_DNF_GL_C,sum_pit_GL_C,sum_d_pit_C,sum_d_DNF_C,sum_d_pit_DNF_C,count_L0_pos,count_L0_adj,count_L1_pos,count_d,count_d_adj,count_DNF_GL,count_d_DNF,count_pit_GL,count_d_pit,count_pit_DNF_GL,count_d_pit_DNF,count_DNF_GL_C,count_pit_GL_C,count_d_pit_C,count_d_DNF_C,count_d_pit_DNF_C,min_L0_pos,min_L0_adj,min_L1_pos,min_d,min_d_adj,min_DNF_GL,min_d_DNF,min_pit_GL,min_d_pit,min_pit_DNF_GL,min_d_pit_DNF,min_DNF_GL_C,min_pit_GL_C,min_d_pit_C,min_d_DNF_C,min_d_pit_DNF_C,max_L0_pos,max_L0_adj,max_L1_pos,max_d,max_d_adj,max_DNF_GL,max_d_DNF,max_pit_GL,max_d_pit,max_pit_DNF_GL,max_d_pit_DNF,max_DNF_GL_C,max_pit_GL_C,max_d_pit_C,max_d_DNF_C,max_d_pit_DNF_C,kurt_L0_pos,kurt_L0_adj,kurt_L1_pos,kurt_d,kurt_d_adj,kurt_DNF_GL,kurt_d_DNF,kurt_pit_GL,kurt_d_pit,kurt_pit_DNF_GL,kurt_d_pit_DNF,kurt_DNF_GL_C,kurt_pit_GL_C,kurt_d_pit_C,kurt_d_DNF_C,kurt_d_pit_DNF_C
1,hamilton,2017,3.6,3.6,4.15,-0.55,-0.55,0.35,-0.9,-0.85,0.3,-0.5,-0.05,0.35,0.0,-0.12,-0.9,-0.18,24.15,24.15,30.34,16.89,16.89,0.87,14.73,14.45,1.91,15.95,0.37,0.87,0.0,0.36,14.73,0.28,4.91,4.91,5.51,4.11,4.11,0.93,3.84,3.8,1.38,3.99,0.6,0.93,0.0,0.6,3.84,0.53,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,72,72,83,-11,-11,7,-18,-17,6,-10,-1,7.0,0.0,-2.0,-18.0,-3.0,20,20,20,20,20,20,20,20,20,20,20,20,17,17,20,17,1,1,1,-17,-17,0,-17,-17,-1,-17,-1,0.0,0.0,-1.0,-17.0,-1.0,20,20,20,4,4,3,1,0,4,3,1,3.0,0.0,1.0,1.0,1.0,6.5,6.5,3.34,15.22,15.22,5.89,18.86,20.0,4.16,17.6,0.19,5.89,0.0,0.23,18.86,0.74
1,hamilton,2018,2.71,2.71,3.48,-0.76,-0.76,0.0,-0.76,0.05,-0.81,0.05,-0.81,0.0,0.05,-0.8,-0.76,-0.8,10.21,10.21,19.36,12.59,12.59,0.0,12.59,0.05,12.46,0.05,12.46,0.0,0.05,13.12,12.59,13.12,3.2,3.2,4.4,3.55,3.55,0.0,3.55,0.22,3.53,0.22,3.53,0.0,0.22,3.62,3.55,3.62,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,57,57,73,-16,-16,0,-16,1,-17,1,-17,0.0,1.0,-16.0,-16.0,-16.0,21,21,21,21,21,21,21,21,21,21,21,21,20,20,21,20,1,1,1,-16,-16,0,-16,0,-16,0,-16,0.0,0.0,-16.0,-16.0,-16.0,14,14,17,1,1,0,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,8.07,8.07,4.39,19.48,19.48,0.0,19.48,21.0,19.67,21.0,19.67,0.0,20.0,18.89,19.48,18.89
1,hamilton,2019,2.33,2.33,2.24,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,1.23,1.23,1.29,0.79,0.79,0.0,0.79,0.0,0.79,0.0,0.79,0.0,0.0,0.79,0.79,0.79,1.11,1.11,1.14,0.89,0.89,0.0,0.89,0.0,0.89,0.0,0.89,0.0,0.0,0.89,0.89,0.89,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,47,2,2,0,2,0,2,0,2,0.0,0.0,2.0,2.0,2.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1,1,1,-2,-2,0,-2,0,-2,0,-2,0.0,0.0,-2.0,-2.0,-2.0,5,5,5,2,2,0,2,0,2,0,2,0.0,0.0,2.0,2.0,2.0,0.17,0.17,0.26,0.83,0.83,0.0,0.83,0.0,0.83,0.0,0.83,0.0,0.0,0.83,0.83,0.83
1,hamilton,2020,1.88,1.88,2.12,-0.25,-0.25,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,0.0,-0.27,-0.25,-0.27,2.38,2.38,2.38,0.33,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.35,0.33,0.35,1.54,1.54,1.54,0.58,0.58,0.0,0.58,0.0,0.58,0.0,0.58,0.0,0.0,0.59,0.58,0.59,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,30,30,34,-4,-4,0,-4,0,-4,0,-4,0.0,0.0,-4.0,-4.0,-4.0,16,16,16,16,16,16,16,16,16,16,16,16,15,15,16,15,1,1,1,-2,-2,0,-2,0,-2,0,-2,0.0,0.0,-2.0,-2.0,-2.0,6,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.17,3.17,1.7,5.31,5.31,0.0,5.31,0.0,5.31,0.0,5.31,0.0,0.0,4.78,5.31,4.78
1,hamilton,2021,3.09,3.09,2.86,0.23,0.23,0.05,0.18,0.09,0.14,0.14,0.09,0.05,0.09,0.14,0.18,0.09,7.71,7.71,4.98,1.61,1.61,0.05,1.68,0.09,1.36,0.12,1.42,0.05,0.09,1.36,1.68,1.42,2.78,2.78,2.23,1.27,1.27,0.21,1.3,0.29,1.17,0.35,1.19,0.21,0.29,1.17,1.3,1.19,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,68,68,63,5,5,1,4,2,3,3,2,1.0,2.0,3.0,4.0,2.0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,1,1,-3,-3,0,-3,0,-3,0,-3,0.0,0.0,-3.0,-3.0,-3.0,11,11,9,4,4,1,4,1,3,1,3,1.0,1.0,3.0,4.0,3.0,3.5,3.5,1.59,4.49,4.49,22.0,4.02,8.09,2.79,3.5,2.32,22.0,8.09,2.79,4.02,2.32
1,hamilton,2022,6.5,6.5,7.23,-0.73,-0.73,-0.59,-0.14,-0.55,-0.18,-1.14,0.41,0.14,0.05,-0.3,-0.14,0.37,18.17,18.17,33.71,21.06,21.06,11.97,9.17,7.78,13.49,19.08,0.92,0.13,0.05,14.64,9.63,0.91,4.26,4.26,5.81,4.59,4.59,3.46,3.03,2.79,3.67,4.37,0.96,0.36,0.22,3.83,3.1,0.96,5.0,5.0,4.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.5,2.5,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,,,,,,143,143,159,-16,-16,-13,-3,-12,-4,-25,9,3.0,1.0,-6.0,-3.0,7.0,22,22,22,22,22,22,22,22,22,22,22,21,20,20,21,19,2,2,2,-16,-16,-16,-13,-13,-16,-16,-2,0.0,0.0,-16.0,-13.0,-2.0,19,19,20,2,2,1,2,1,2,1,2,1.0,1.0,2.0,2.0,2.0,3.02,3.02,0.51,7.58,7.58,21.49,17.23,21.71,18.38,8.49,0.86,3.14,20.0,16.97,16.46,1.11
1,hamilton,2023,6.09,6.05,6.73,-0.64,-0.68,-0.68,0.0,0.27,-0.95,-0.41,-0.27,0.05,0.29,-1.05,0.0,-0.35,10.75,10.9,19.92,14.72,14.51,11.75,2.76,0.59,15.09,12.73,3.73,0.05,0.61,15.65,2.9,4.03,3.28,3.3,4.46,3.84,3.81,3.43,1.66,0.77,3.88,3.57,1.93,0.22,0.78,3.96,1.7,2.01,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,134,133,148,-14,-15,-15,0,6,-21,-9,-6,1.0,6.0,-22.0,0.0,-7.0,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,20,1,1,2,-16,-16,-16,-5,0,-16,-16,-7,0.0,0.0,-16.0,-5.0,-7.0,13,13,19,2,2,1,2,3,2,3,2,1.0,3.0,2.0,2.0,2.0,0.11,0.07,1.49,13.02,13.28,21.81,2.99,8.34,11.24,19.71,6.52,21.0,7.82,10.72,2.74,5.84
1,hamilton,2024,8.04,8.83,8.0,0.04,0.83,0.04,0.79,0.0,0.83,0.04,0.79,0.04,0.0,0.83,0.79,0.79,23.43,25.19,19.3,15.95,2.84,0.04,2.61,0.0,2.84,0.04,2.61,0.04,0.0,2.84,2.61,2.61,4.84,5.02,4.39,3.99,1.69,0.2,1.61,0.0,1.69,0.2,1.61,0.2,0.0,1.69,1.61,1.61,7.0,7.5,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.5,2.5,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193,212,192,1,20,1,19,0,20,1,19,1.0,0.0,20.0,19.0,19.0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,2,2,-17,-3,0,-3,0,-3,0,-3,0.0,0.0,-3.0,-3.0,-3.0,18,19,19,5,5,1,5,0,5,1,5,1.0,0.0,5.0,5.0,5.0,-0.29,-0.53,0.59,15.54,1.79,24.0,2.18,0.0,1.79,24.0,2.18,24.0,0.0,1.79,2.18,2.18
2,heidfeld,2000,17.31,17.31,16.81,0.5,0.5,0.69,-0.19,0.44,0.06,1.12,-0.62,0.87,0.44,0.06,-0.2,-0.67,7.56,7.56,12.03,10.4,10.4,3.16,6.3,0.8,6.73,6.12,4.78,2.84,0.8,6.73,6.74,5.1,2.75,2.75,3.47,3.22,3.22,1.78,2.51,0.89,2.59,2.47,2.19,1.68,0.89,2.59,2.6,2.26,17.5,17.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,2.0,2.0,0.0,2.0,0.0,1.5,0.5,2.0,,0.0,1.5,,,277,277,269,8,8,11,-3,7,1,18,-10,13.0,7.0,1.0,-3.0,-10.0,16,16,16,16,16,16,16,16,16,16,16,15,16,16,15,15,13,13,10,-3,-3,-2,-4,0,-3,-2,-4,0.0,0.0,-3.0,-4.0,-4.0,22,22,22,10,10,6,4,3,7,9,3,6.0,3.0,7.0,4.0,3.0,-0.92,-0.92,-0.77,4.34,4.34,5.08,-1.24,4.11,2.24,7.01,-1.04,6.09,4.11,2.24,-1.39,-1.19
2,heidfeld,2001,9.71,9.71,12.59,-2.88,-2.88,-1.35,-1.53,0.06,-2.94,-1.29,-1.59,0.14,0.06,-2.94,-1.93,-2.0,7.1,7.1,27.51,27.49,27.49,14.24,18.26,0.06,26.93,14.47,17.88,0.13,0.06,26.93,21.46,20.92,2.66,2.66,5.24,5.24,5.24,3.77,4.27,0.24,5.19,3.8,4.23,0.36,0.24,5.19,4.63,4.57,10.0,10.0,10.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,,0.0,2.0,,,165,165,214,-49,-49,-23,-26,1,-50,-22,-27,2.0,1.0,-50.0,-27.0,-28.0,17,17,17,17,17,17,17,17,17,17,17,14,17,17,14,14,6,6,7,-14,-14,-14,-14,0,-14,-14,-14,0.0,0.0,-14.0,-14.0,-14.0,16,16,22,2,2,1,2,1,2,1,2,1.0,1.0,2.0,2.0,2.0,0.75,0.75,-1.09,0.63,0.63,8.16,4.49,17.0,0.69,8.02,4.65,3.79,17.0,0.69,3.13,3.27
2,heidfeld,2002,10.0,10.0,10.06,-0.06,-0.06,-0.53,0.47,0.18,-0.24,-0.35,0.29,0.0,0.18,-0.24,0.5,0.31,11.25,11.25,14.31,8.31,8.31,4.76,3.01,0.15,7.57,5.12,2.47,0.0,0.15,7.57,3.2,2.63,3.35,3.35,3.78,2.88,2.88,2.18,1.74,0.39,2.75,2.26,1.57,0.0,0.39,2.75,1.79,1.62,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,,,170,170,171,-1,-1,-9,8,3,-4,-6,5,0.0,3.0,-4.0,8.0,5.0,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,16,5,5,3,-9,-9,-9,-2,0,-9,-9,-2,0.0,0.0,-9.0,-2.0,-2.0,18,18,19,4,4,0,4,1,3,1,3,0.0,1.0,3.0,4.0,3.0,0.85,0.85,1.17,5.38,5.38,17.0,-0.36,1.67,6.21,15.82,-0.51,0.0,1.67,6.21,-0.53,-0.68
2,heidfeld,2003,12.31,12.31,11.0,1.31,1.31,0.25,1.06,0.19,1.12,0.44,0.88,0.25,0.19,1.12,1.06,0.88,16.63,16.63,20.93,6.5,6.5,0.33,5.26,0.3,5.72,1.06,4.92,0.33,0.3,5.72,5.26,4.92,4.08,4.08,4.58,2.55,2.55,0.58,2.29,0.54,2.39,1.03,2.22,0.58,0.54,2.39,2.29,2.22,12.5,12.5,11.5,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.5,2.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0,0.0,0.0,1.5,1.5,1.0,197,197,176,21,21,4,17,3,18,7,14,4.0,3.0,18.0,17.0,14.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,4,4,3,-4,-4,0,-4,0,-4,0,-4,0.0,0.0,-4.0,-4.0,-4.0,20,20,20,5,5,2,4,2,5,3,4,2.0,2.0,5.0,4.0,4.0,0.31,0.31,0.14,-0.1,-0.1,5.31,0.36,9.09,0.33,3.95,0.5,5.31,9.09,0.33,0.36,0.5
2,heidfeld,2004,16.0,16.0,14.56,1.44,1.44,0.5,0.94,0.28,1.17,0.78,0.67,0.5,0.35,1.12,0.94,0.71,2.59,2.59,5.67,3.91,3.91,0.62,3.35,0.33,3.56,1.01,3.06,0.62,0.24,3.74,3.35,3.22,1.61,1.61,2.38,1.98,1.98,0.79,1.83,0.57,1.89,1.0,1.75,0.79,0.49,1.93,1.83,1.79,16.0,16.0,15.0,2.0,2.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,,,1.0,,288,288,262,26,26,9,17,5,21,14,12,9.0,6.0,19.0,17.0,12.0,18,18,18,18,18,18,18,18,18,18,18,18,17,17,18,17,13,13,10,-3,-3,0,-3,-1,-3,0,-3,0.0,0.0,-3.0,-3.0,-3.0,20,20,18,5,5,2,4,1,4,3,4,2.0,1.0,4.0,4.0,4.0,1.29,1.29,-0.85,0.35,0.35,-0.07,0.01,-0.25,0.23,0.88,0.27,-0.07,-1.77,0.06,0.01,0.17
2,heidfeld,2005,9.57,9.57,8.79,0.79,0.79,0.07,0.71,0.21,0.57,0.29,0.5,0.07,0.21,0.57,0.71,0.5,22.11,22.11,20.64,5.87,5.87,0.07,5.45,0.34,5.03,0.68,4.88,0.07,0.34,5.03,5.45,4.88,4.7,4.7,4.54,2.42,2.42,0.27,2.33,0.58,2.24,0.83,2.21,0.27,0.58,2.24,2.33,2.21,9.0,9.0,8.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,3.5,3.5,3.0,1.5,1.5,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,1.5,134,134,123,11,11,1,10,3,8,4,7,1.0,3.0,8.0,10.0,7.0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,2,-4,-4,0,-4,0,-4,0,-4,0.0,0.0,-4.0,-4.0,-4.0,17,17,19,5,5,1,5,2,5,3,5,1.0,2.0,5.0,5.0,5.0,-0.93,-0.93,0.44,-0.08,-0.08,14.0,0.14,7.68,0.63,10.56,0.87,14.0,7.68,0.63,0.14,0.87
2,heidfeld,2006,10.17,10.17,11.33,-1.17,-1.17,-0.28,-0.89,-0.89,-0.28,-1.17,0.0,0.12,0.12,-0.31,-0.94,0.0,10.74,10.74,20.94,23.44,23.44,2.92,20.34,9.87,12.57,12.38,9.06,0.11,0.12,14.1,21.56,10.86,3.28,3.28,4.58,4.84,4.84,1.71,4.51,3.14,3.54,3.52,3.01,0.33,0.34,3.75,4.64,3.3,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,2.0,2.0,2.5,3.0,3.0,0.0,2.0,0.0,1.5,0.0,1.5,,,,,,183,183,204,-21,-21,-5,-16,-16,-5,-21,0,2.0,2.0,-5.0,-16.0,0.0,18,18,18,18,18,18,18,18,18,18,18,17,16,16,17,15,3,3,6,-13,-13,-7,-13,-12,-9,-12,-9,0.0,0.0,-9.0,-13.0,-9.0,15,15,20,5,5,1,4,1,4,2,4,1.0,1.0,4.0,4.0,4.0,0.16,0.16,-0.7,0.68,0.68,16.54,2.09,10.12,1.17,4.94,3.9,5.44,4.9,0.76,1.78,3.08
2,heidfeld,2007,5.41,5.41,6.0,-0.59,-0.59,0.0,-0.59,-0.29,-0.29,-0.29,-0.29,0.0,0.06,0.44,-0.59,0.44,3.51,3.51,19.5,21.38,21.38,0.0,21.38,2.22,10.35,2.22,10.35,0.0,0.06,1.33,21.38,1.33,1.87,1.87,4.42,4.62,4.62,0.0,4.62,1.49,3.22,1.49,3.22,0.0,0.25,1.15,4.62,1.15,5.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,92,92,102,-10,-10,0,-10,-5,-5,-5,-5,0.0,1.0,7.0,-10.0,7.0,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,16,2,2,2,-18,-18,0,-18,-6,-12,-6,-12,0.0,0.0,-2.0,-18.0,-2.0,9,9,22,2,2,0,2,1,2,1,2,0.0,1.0,2.0,2.0,2.0,-0.39,-0.39,12.19,14.69,14.69,0.0,14.69,15.97,12.41,15.97,12.41,0.0,16.0,-0.19,14.69,-0.19
2,heidfeld,2008,9.0,9.0,9.06,-0.06,-0.06,0.06,-0.11,0.22,-0.28,0.28,-0.33,0.06,0.22,-0.28,-0.11,-0.33,10.82,10.82,8.29,6.41,6.41,0.06,6.34,0.18,5.74,0.33,5.76,0.06,0.18,5.74,6.34,5.76,3.29,3.29,2.88,2.53,2.53,0.24,2.52,0.43,2.4,0.57,2.4,0.24,0.43,2.4,2.52,2.4,9.0,9.0,9.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,2.5,2.5,2.0,1.5,1.5,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,1.5,162,162,163,-1,-1,1,-2,4,-5,5,-6,1.0,4.0,-5.0,-2.0,-6.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,5,5,4,-5,-5,0,-5,0,-5,0,-5,0.0,0.0,-5.0,-5.0,-5.0,16,16,15,3,3,1,3,1,3,2,3,1.0,1.0,3.0,3.0,3.0,-0.05,-0.05,-0.23,-0.06,-0.06,18.0,-0.08,0.14,-0.04,3.85,-0.17,18.0,0.14,-0.04,-0.08,-0.17
2,heidfeld,2009,12.0,12.0,11.76,0.24,0.24,0.35,-0.12,-0.35,0.59,0.0,0.24,0.35,0.19,0.56,-0.12,0.19,20.38,20.38,15.44,9.19,9.19,0.62,7.49,5.24,4.38,6.88,3.69,0.62,0.3,4.66,7.49,3.9,4.51,4.51,3.93,3.03,3.03,0.79,2.74,2.29,2.09,2.62,1.92,0.79,0.54,2.16,2.74,1.97,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,204,204,200,4,4,6,-2,-6,10,0,4,6.0,3.0,9.0,-2.0,3.0,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,16,3,3,4,-8,-8,0,-8,-9,-4,-9,-4,0.0,0.0,-4.0,-8.0,-4.0,20,20,20,4,4,3,4,2,4,5,4,3.0,2.0,4.0,4.0,4.0,0.06,0.06,0.27,2.4,2.4,8.24,3.7,14.98,0.36,10.2,0.71,8.24,9.09,0.16,3.7,0.57
2,heidfeld,2010,13.4,13.4,14.4,-1.0,-1.0,0.4,-1.4,-1.8,0.8,-1.4,0.4,0.4,0.0,1.25,-1.4,0.75,2.3,2.3,30.3,26.5,26.5,0.3,24.8,16.2,2.2,18.3,2.3,0.3,0.0,1.58,24.8,2.25,1.52,1.52,5.5,5.15,5.15,0.55,4.98,4.02,1.48,4.28,1.52,0.55,0.0,1.26,4.98,1.5,14.0,14.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,67,67,72,-5,-5,2,-7,-9,4,-7,2,2.0,0.0,5.0,-7.0,3.0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,11,11,10,-10,-10,0,-10,-9,-1,-9,-1,0.0,0.0,0.0,-10.0,0.0,15,15,24,3,3,1,3,0,3,1,3,1.0,0.0,3.0,3.0,3.0,1.46,1.46,4.13,4.19,4.19,-3.33,3.9,5.0,0.87,4.73,3.72,-3.33,0.0,2.23,3.9,4.0
2,heidfeld,2011,13.36,13.36,12.91,0.45,0.45,0.0,0.45,0.27,0.18,0.27,0.18,0.0,0.27,0.18,0.45,0.18,26.85,26.85,29.29,24.47,24.47,0.0,24.47,0.42,21.76,0.42,21.76,0.0,0.42,21.76,24.47,21.76,5.18,5.18,5.41,4.95,4.95,0.0,4.95,0.65,4.67,0.65,4.67,0.0,0.65,4.67,4.95,4.67,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,147,147,142,5,5,0,5,3,2,3,2,0.0,3.0,2.0,5.0,2.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,2,-12,-12,0,-12,0,-12,0,-12,0.0,0.0,-12.0,-12.0,-12.0,24,24,23,7,7,0,7,2,6,2,6,0.0,2.0,6.0,7.0,6.0,0.26,0.26,1.27,3.96,3.96,0.0,3.96,5.51,4.93,5.51,4.93,0.0,5.51,4.93,3.96,4.93
3,rosberg,2006,13.22,13.22,13.5,-0.28,-0.28,-0.72,0.44,-0.17,-0.11,-0.89,0.61,0.6,0.35,-0.12,0.53,0.79,22.77,22.77,34.5,31.15,31.15,12.21,12.85,5.44,22.22,18.34,4.6,3.26,0.62,23.61,15.55,5.87,4.77,4.77,5.87,5.58,5.58,3.49,3.58,2.33,4.71,4.28,2.15,1.8,0.79,4.86,3.94,2.42,13.0,13.0,13.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.5,1.5,6.0,2.5,2.5,0.0,1.5,0.0,1.5,0.5,0.5,,,,,,238,238,243,-5,-5,-13,8,-3,-2,-16,11,9.0,6.0,-2.0,8.0,11.0,18,18,18,18,18,18,18,18,18,18,18,15,17,17,15,14,3,3,5,-9,-9,-9,-9,-9,-9,-9,-4,0.0,0.0,-9.0,-9.0,-4.0,22,22,22,13,13,7,8,3,12,8,5,7.0,3.0,12.0,8.0,5.0,0.45,0.45,-1.5,0.79,0.79,2.35,2.8,13.93,1.87,0.7,1.38,13.63,8.24,1.62,2.03,0.56
3,rosberg,2007,9.88,9.88,9.88,0.0,0.0,0.12,-0.12,-0.18,0.18,-0.06,0.06,0.12,0.06,0.31,-0.12,0.19,15.74,15.74,19.61,6.38,6.38,0.24,5.61,1.03,4.15,1.31,3.43,0.24,0.06,4.1,5.61,3.36,3.97,3.97,4.43,2.52,2.52,0.49,2.37,1.01,2.04,1.14,1.85,0.49,0.25,2.02,2.37,1.83,10.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,,168,168,168,0,0,2,-2,-3,3,-1,1,2.0,1.0,5.0,-2.0,3.0,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,16,4,4,4,-6,-6,0,-6,-4,-4,-4,-4,0.0,0.0,-4.0,-6.0,-4.0,17,17,19,4,4,2,3,1,4,2,3,2.0,1.0,4.0,3.0,3.0,-0.85,-0.85,-0.51,0.87,0.87,17.0,1.18,14.88,0.21,10.19,0.2,17.0,16.0,0.6,1.18,0.79
